date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,sqft_living15,sqft_lot15,price_per_sqft,age,renovated
2015-03-10,485000.0,3,1.75,1650,9500,1.0,0,0,3,8,1650,0,1967,98052,1880,9375,293.93939393939394,57,0
2015-02-12,309000.0,3,2.5,1450,11480,2.0,0,0,3,7,1450,0,1990,98014,2080,87991,213.10344827586206,34,0
2014-06-19,221000.0,3,2.25,1640,7350,1.0,0,0,3,7,1140,500,1984,98003,1480,8041,134.7560975609756,40,0
2014-05-13,700000.0,3,2.5,2030,8398,2.0,0,0,4,9,2030,0,1975,98008,2450,8104,344.82758620689657,49,0
2014-09-29,411500.0,5,3.0,2420,7740,1.0,0,0,5,7,1360,1060,1929,98106,1840,6780,170.04132231404958,95,1
2014-10-28,285000.0,4,3.5,2770,10505,2.0,0,0,3,8,2770,0,1940,98133,1760,10505,102.88808664259928,84,1
2014-06-05,395000.0,4,3.0,1980,7931,1.0,0,0,4,7,1160,820,1983,98133,1910,7931,199.4949494949495,41,0
2014-07-09,237950.0,2,1.75,1460,7926,1.0,0,0,4,7,1460,0,1987,98042,1680,8206,162.9794520547945,37,0
2015-03-10,680000.0,3,2.5,1610,8064,1.0,0,2,4,7,1160,450,1981,98033,2260,8328,422.360248447205,43,0
2014-12-26,199950.0,2,1.0,1010,10057,1.0,0,0,3,6,1010,0,1961,98023,1040,8591,197.97029702970298,63,0
2014-12-12,765000.0,4,3.5,2760,4000,2.0,0,2,3,8,2000,760,1926,98126,1690,4000,277.17391304347825,98,1
2014-05-08,515000.0,2,1.0,1060,4960,1.0,0,0,3,7,1060,0,1926,98103,1420,4960,485.8490566037736,98,0
2014-06-16,470000.0,3,1.5,1510,8000,1.0,0,0,4,7,1510,0,1956,98007,1430,8000,311.2582781456954,68,0
2014-08-20,330000.0,2,1.0,880,4000,1.0,0,0,3,6,780,100,1937,98117,950,4000,375.0,87,0
2015-02-26,284000.0,3,2.5,2150,9375,1.0,0,0,3,8,1550,600,1968,98188,1950,9100,132.09302325581396,56,0
2014-09-12,295000.0,3,2.5,1660,8125,1.0,0,0,3,7,1150,510,1999,98148,1250,8125,177.710843373494,25,0
2015-03-30,555000.0,4,2.5,2160,10987,1.0,0,0,4,8,1440,720,1981,98074,1280,11617,256.94444444444446,43,1
2014-08-06,350000.0,3,1.0,1370,8162,1.5,0,0,3,6,1370,0,1949,98125,1560,8250,255.47445255474452,75,0
2014-12-03,240000.0,3,2.25,1460,5818,1.0,0,0,3,7,1140,320,1986,98023,1490,6031,164.3835616438356,38,0
2015-02-04,419900.0,3,1.5,1450,7000,1.0,0,0,3,7,1450,0,1955,98007,1490,7245,289.58620689655174,69,0
2015-04-30,528000.0,3,2.0,1560,6300,1.0,0,0,3,7,1560,0,1924,98126,1620,6300,338.46153846153845,100,0
2015-03-11,481000.0,4,2.5,2480,9869,1.0,0,0,4,8,1240,1240,1963,98028,2230,10310,193.9516129032258,61,0
2014-06-09,304700.0,2,1.0,740,5995,1.0,0,0,4,7,740,0,1949,98133,1140,5995,411.7567567567568,75,0
2015-02-04,715000.0,4,2.5,2927,12171,2.0,0,0,3,10,2927,0,1998,98075,2967,12166,244.27741715066622,26,0
2014-08-20,738950.0,4,2.75,2260,12005,1.0,0,0,4,8,2260,0,1956,98005,1870,10800,326.96902654867256,68,1
2014-10-22,215000.0,3,1.5,1240,9405,1.0,0,0,4,7,1240,0,1966,98042,2260,7611,173.38709677419354,58,0
2014-05-22,300000.0,6,2.0,2040,10812,1.0,0,0,4,5,2040,0,1943,98056,1440,10200,147.05882352941177,81,0
2014-06-23,346000.0,3,1.75,1270,8100,1.0,0,0,3,6,880,390,1950,98146,1650,8173,272.4409448818898,74,0
2015-03-27,473000.0,4,3.5,4370,37193,2.0,0,3,3,8,2780,1590,1996,98022,2860,39356,108.23798627002289,28,0
2015-01-05,500000.0,3,1.75,1700,6120,1.0,0,0,3,7,1700,0,1952,98116,1330,6120,294.11764705882354,72,0
2014-09-25,750000.0,2,1.5,1300,7632,1.0,0,2,3,7,1300,0,1943,98122,1420,1676,576.9230769230769,81,0
2014-05-20,519900.0,4,2.0,1820,9350,1.0,0,0,4,8,1820,0,1967,98052,2260,9299,285.65934065934067,57,0
2014-08-19,378500.0,2,1.0,880,6171,1.0,0,0,4,7,880,0,1949,98125,2260,12769,430.1136363636364,75,0
2014-05-07,314500.0,3,1.75,1870,12381,1.0,0,0,4,8,1870,0,1957,98003,1950,12667,168.1818181818182,67,0
2015-04-29,499950.0,3,1.5,1350,9315,1.0,0,0,3,7,1350,0,1968,98052,1840,9920,370.3333333333333,56,0
2014-12-03,1735000.0,5,3.5,4870,7700,2.5,0,3,5,10,3650,1220,1929,98144,3220,7700,356.2628336755647,95,0
2015-04-22,630000.0,3,2.5,2460,38794,2.0,0,0,3,9,2460,0,1999,98077,2470,51400,256.0975609756098,25,0
2014-06-23,360000.0,4,1.5,1720,6417,1.0,0,0,3,7,1720,0,1953,98125,1430,6240,209.30232558139534,71,0
2014-05-26,460000.0,2,1.5,2730,19877,1.0,0,0,4,8,1570,1160,1976,98019,1450,19509,168.4981684981685,48,0
2014-05-22,361000.0,3,1.0,1100,4046,1.5,0,4,4,6,1100,0,1922,98198,2550,7847,328.1818181818182,102,0
2014-07-10,713400.0,3,2.25,1810,9845,1.0,0,0,4,8,1810,0,1959,98040,1900,10083,394.1436464088398,65,1
2014-10-28,445000.0,2,1.0,930,3150,1.0,0,0,5,6,930,0,1918,98115,1900,5000,478.494623655914,106,0
2014-05-14,305000.0,4,1.5,1590,131551,1.0,0,3,4,7,1590,0,1966,98022,2280,108028,191.8238993710692,58,0
2015-03-04,1430000.0,3,2.75,2710,9204,1.5,0,4,3,9,1480,1230,1975,98177,2960,10080,527.6752767527676,49,0
2015-04-24,222000.0,3,1.0,1460,8400,1.0,0,0,4,6,1460,0,1962,98023,1060,8563,152.05479452054794,62,0
2015-02-16,510000.0,5,3.25,3400,4499,2.0,0,0,3,8,2740,660,2005,98065,3400,6163,150.0,19,0
2014-06-04,500000.0,5,3.0,2920,11440,2.0,0,0,3,8,2920,0,2003,98133,1720,9348,171.23287671232876,21,0
2014-05-16,605000.0,2,1.0,910,3600,1.0,0,0,4,7,910,0,1909,98119,1720,3600,664.8351648351648,115,0
2014-08-20,393000.0,3,2.0,1320,10720,2.0,0,0,3,8,1320,0,1981,98074,1910,13639,297.72727272727275,43,0
2014-06-25,725000.0,4,2.5,2490,5170,2.0,0,0,4,9,2490,0,2000,98052,2490,5170,291.16465863453817,24,0
2014-07-07,320000.0,3,1.75,2220,11646,1.0,0,0,3,7,1270,950,1950,98028,1490,10003,144.14414414414415,74,0
2014-06-12,210000.0,4,1.5,1130,7840,1.0,0,0,4,7,1130,0,1970,98023,1690,7840,185.84070796460176,54,0
2014-07-29,419900.0,4,2.5,2750,5767,2.0,0,0,3,9,2750,0,2005,98038,2800,5376,152.6909090909091,19,0
2015-03-02,410000.0,4,2.5,2240,4447,2.0,0,0,3,7,2240,0,2006,98059,2000,3800,183.03571428571428,18,0
2014-12-16,721000.0,3,2.25,2680,10440,1.0,0,1,3,8,1540,1140,1963,98116,2140,7560,269.02985074626866,61,0
2014-07-14,605000.0,2,2.0,1270,5500,1.5,0,0,4,8,1270,0,1921,98122,1870,4400,476.37795275590554,103,0
2014-12-03,738000.0,3,1.75,1520,5500,1.5,0,0,5,7,1520,0,1936,98116,2310,5500,485.5263157894737,88,0
2015-04-02,725000.0,6,3.0,2480,12000,2.0,0,0,3,8,2480,0,1972,98007,2220,8580,292.33870967741933,52,0
2014-08-19,255000.0,2,1.0,960,20954,1.0,0,0,3,7,960,0,1977,98045,1240,9752,265.625,47,0
2015-03-20,303000.0,3,2.25,1340,873,3.0,0,0,3,8,1340,0,2009,98133,1340,1186,226.11940298507463,15,0
2014-07-23,394950.0,3,2.5,1090,7700,1.0,0,0,4,7,1090,0,1957,98008,1740,7700,362.3394495412844,67,0
2014-09-02,530000.0,4,3.0,2240,5580,2.0,0,0,5,7,1830,410,1949,98118,1530,4800,236.60714285714286,75,0
2014-05-13,475000.0,4,2.5,3740,8700,1.0,0,0,3,10,2260,1480,2004,98058,2650,6333,127.00534759358288,20,0
2014-06-17,250000.0,4,2.5,1800,8100,2.0,0,0,3,7,1800,0,1998,98038,1590,8100,138.88888888888889,26,0
2014-12-08,180000.0,3,1.0,780,3540,1.0,0,0,2,6,780,0,1920,98118,1260,3540,230.76923076923077,104,0
2014-08-04,443500.0,2,1.0,1330,4140,1.0,0,0,4,7,930,400,1919,98115,1410,5100,333.45864661654133,105,1
2014-07-03,390000.0,4,2.0,1900,76877,1.0,0,0,3,8,1900,0,2004,98042,1740,34848,205.26315789473685,20,0
2015-02-20,430000.0,4,1.75,1570,7650,1.0,0,0,3,7,1100,470,1975,98052,1580,7650,273.88535031847135,49,0
2015-02-25,460000.0,5,4.5,3100,7260,2.0,0,0,3,8,3100,0,1963,98059,1650,7700,148.38709677419354,61,1
2015-03-12,660000.0,3,3.5,2740,3785,2.0,0,0,3,9,2190,550,2001,98034,2060,3457,240.87591240875912,23,0
2014-07-29,515000.0,3,1.75,1570,10939,1.0,0,0,3,8,1200,370,1974,98052,1760,10200,328.02547770700636,50,0
2015-04-21,482500.0,3,2.0,1330,6490,1.0,0,0,4,7,1330,0,1954,98125,1580,7202,362.78195488721803,70,0
2014-06-02,305000.0,2,1.5,1140,2980,2.0,0,0,3,7,1140,0,1988,98029,1150,2981,267.5438596491228,36,0
2014-06-03,835000.0,4,2.75,1550,4000,1.5,0,0,3,9,1550,0,1930,98105,2120,4000,538.7096774193549,94,0
2014-12-04,237000.0,3,2.0,1290,7952,1.0,0,0,3,7,1290,0,1998,98030,1670,7280,183.72093023255815,26,0
2014-11-26,445000.0,2,1.5,1510,2001,2.0,0,0,4,8,1510,0,1985,98007,1510,2055,294.70198675496687,39,0
2015-04-06,710000.0,4,2.5,2720,8000,1.0,0,0,4,7,1360,1360,1955,98136,1790,8000,261.02941176470586,69,0
2014-08-21,180000.0,3,1.0,840,5700,1.0,0,0,4,5,840,0,1945,98038,1430,12600,214.28571428571428,79,0
2014-10-23,280017.0,3,2.5,1850,8770,2.0,0,0,3,8,1850,0,1996,98022,2350,8606,151.36054054054054,28,0
2014-06-30,436500.0,4,2.5,2290,11173,2.0,0,0,4,8,2290,0,1988,98058,2290,10404,190.6113537117904,36,0
2014-05-15,1255000.0,4,2.5,3200,7535,2.0,0,0,3,9,3200,0,2006,98105,1650,6850,392.1875,18,0
2014-12-18,420000.0,3,2.25,1800,9800,1.0,0,0,4,7,1300,500,1959,98028,1680,9545,233.33333333333334,65,0
2014-07-19,205000.0,3,1.0,860,7467,1.0,0,0,3,6,860,0,1944,98178,1280,7467,238.37209302325581,80,0
2014-09-02,570000.0,3,1.5,1980,10203,1.0,0,0,4,7,1680,300,1946,98010,1980,13664,287.8787878787879,78,0
2014-07-11,565000.0,4,1.75,2140,7102,1.0,0,0,4,7,1070,1070,1948,98177,1950,7102,264.01869158878503,76,0
2014-12-11,287000.0,2,2.5,2410,7500,1.0,0,0,3,7,1550,860,1978,98023,1840,8800,119.08713692946058,46,0
2014-09-23,260000.0,4,1.75,1650,7276,1.0,0,0,3,7,1010,640,1977,98011,1840,8550,157.57575757575756,47,0
2015-02-06,470000.0,4,1.75,1650,7276,1.0,0,0,3,7,1010,640,1977,98011,1840,8550,284.8484848484849,47,0
2014-09-05,700000.0,3,2.5,2410,9916,2.0,0,0,4,10,2410,0,1989,98052,2310,8212,290.4564315352697,35,0
2015-02-25,249000.0,3,1.75,1520,7500,1.0,0,0,3,8,1520,0,1985,98092,2180,7506,163.81578947368422,39,0
2014-06-09,568000.0,3,1.75,2050,3520,1.0,0,0,4,7,1070,980,1977,98136,2050,16083,277.0731707317073,47,0
2014-06-06,500000.0,4,1.0,1720,4011,1.5,0,0,4,7,1720,0,1904,98107,1580,3784,290.69767441860466,120,0
2014-11-26,358000.0,5,2.5,2390,8775,1.0,0,0,4,7,1270,1120,1980,98058,1800,8000,149.7907949790795,44,0
2014-05-28,225000.0,3,2.5,1680,6755,2.0,0,0,3,8,1680,0,1994,98092,1860,7257,133.92857142857142,30,0
2015-02-26,275500.0,3,1.0,1060,7246,1.0,0,0,4,6,1060,0,1981,98056,1090,6694,259.9056603773585,43,0
2015-02-02,495000.0,3,2.5,1860,3150,2.0,0,0,3,8,1860,0,2001,98034,2050,3375,266.1290322580645,23,0
2015-03-26,758800.0,5,2.25,1750,5000,1.0,0,0,3,8,960,790,1940,98105,2580,5000,433.6,84,0
2015-04-03,280000.0,3,1.75,1480,8165,1.0,0,0,4,7,1480,0,1985,98042,1450,7939,189.1891891891892,39,0
2015-02-25,380500.0,3,2.5,1900,7361,2.0,0,0,3,8,1900,0,1994,98055,2100,7361,200.26315789473685,30,0
2014-05-07,3200000.0,7,4.5,6210,8856,2.5,0,2,5,11,4760,1450,1910,98109,2940,5400,515.2979066022544,114,0
2014-06-17,260000.0,3,1.75,1440,12888,1.0,0,2,3,7,1090,350,1958,98168,1710,12888,180.55555555555554,66,0
2014-08-05,630000.0,4,2.5,1910,1502,3.0,0,0,3,8,1910,0,2014,98107,1520,3888,329.84293193717275,10,0
2014-08-20,875000.0,3,2.0,2010,4000,1.0,0,0,5,7,1210,800,1915,98103,1770,4000,435.32338308457713,109,0
2015-04-03,457500.0,3,1.0,960,4600,1.5,0,0,4,6,960,0,1927,98118,1380,5175,476.5625,97,0
2014-11-19,900000.0,2,1.0,1240,5500,1.0,0,0,3,7,1240,0,1954,98102,2080,4400,725.8064516129032,70,0
2014-10-28,235000.0,2,2.0,870,6450,1.0,0,0,4,6,740,130,1954,98118,1640,5775,270.11494252873564,70,0
2014-06-27,410000.0,3,2.0,1400,45738,2.0,0,0,4,8,1400,0,1981,98070,2390,56628,292.85714285714283,43,0
2014-08-27,355000.0,3,3.0,1850,9600,1.0,0,0,3,7,1230,620,1981,98028,1970,10000,191.8918918918919,43,0
2014-06-06,1300000.0,4,4.0,4270,6002,2.0,0,3,3,10,3180,1090,2004,98029,4280,5942,304.4496487119438,20,0
2014-09-29,467500.0,3,1.75,2260,8512,1.0,0,0,3,7,1130,1130,1948,98125,2240,8040,206.858407079646,76,0
2014-11-25,500000.0,4,4.5,2690,7350,1.5,0,0,5,7,2690,0,1949,98125,1660,9000,185.87360594795538,75,0
2015-04-16,995000.0,4,3.5,2780,9550,2.0,0,4,5,10,2530,250,1978,98166,2724,10634,357.9136690647482,46,0
2014-08-27,277000.0,3,1.0,1140,8144,1.0,0,0,3,7,1140,0,1956,98155,1150,8144,242.98245614035088,68,0
2014-12-17,630000.0,4,2.25,2900,9680,2.0,0,0,3,7,1990,910,1947,98125,1850,7540,217.24137931034483,77,0
2014-11-21,628000.0,5,2.75,2830,11795,1.0,0,0,4,7,1710,1120,1960,98008,2460,10880,221.90812720848058,64,0
2014-08-14,655000.0,5,2.5,2560,46786,2.0,0,0,3,8,2560,0,1995,98019,2430,46929,255.859375,29,0
2015-01-22,170000.0,2,1.0,1240,9900,1.0,0,0,3,7,940,300,1950,98168,1050,9375,137.09677419354838,74,0
2014-12-17,352500.0,4,2.5,2100,10750,1.0,0,2,4,8,2100,0,1967,98023,2310,10425,167.85714285714286,57,0
2015-02-19,615000.0,4,2.75,3120,34040,2.0,0,0,3,9,3120,0,1997,98010,2420,25201,197.1153846153846,27,0
2014-06-10,165000.0,3,1.0,970,6600,1.0,0,0,3,7,970,0,1965,98168,1200,6600,170.10309278350516,59,0
2014-09-23,243500.0,4,2.5,2300,15188,2.0,0,0,4,7,2300,0,1966,98042,1820,10125,105.8695652173913,58,0
2014-08-06,304000.0,2,1.5,950,676,2.0,0,0,3,7,850,100,2003,98144,950,1280,320.0,21,0
2014-10-16,369000.0,3,1.5,2110,5195,1.0,0,0,3,7,1210,900,1959,98118,1950,5195,174.88151658767774,65,0
2014-10-07,779950.0,4,2.75,2990,4298,2.0,0,0,3,9,2990,0,2014,98052,2990,4837,260.8528428093646,10,0
2014-07-02,605000.0,4,2.25,2940,48788,1.0,0,0,5,7,1520,1420,1961,98028,2470,14900,205.78231292517006,63,0
2014-12-23,292500.0,4,2.5,1860,8709,2.0,0,0,3,8,1860,0,1994,98092,1990,6825,157.25806451612902,30,0
2015-03-23,500007.0,2,1.75,1820,6050,1.0,0,0,3,7,910,910,1950,98115,1730,6050,274.7291208791209,74,0
2015-04-29,449999.0,4,2.5,1950,4947,2.0,0,0,3,8,1950,0,2000,98056,1760,5611,230.76871794871795,24,0
2014-06-27,355000.0,4,2.5,1890,7867,2.0,0,0,3,8,1890,0,1996,98038,2250,7867,187.83068783068782,28,0
2014-11-25,258000.0,4,3.0,2710,7199,1.0,0,0,4,7,1710,1000,1967,98030,2070,9271,95.20295202952029,57,0
2014-06-19,380000.0,4,2.25,2150,20181,1.0,0,0,3,7,1090,1060,1963,98028,2150,10480,176.74418604651163,61,0
2014-07-08,650000.0,4,3.0,3720,57499,1.0,0,0,3,9,1880,1840,2003,98014,2560,26372,174.7311827956989,21,0
2015-05-14,456500.0,4,2.5,2580,11780,2.0,0,0,3,9,2580,0,2003,98038,2410,8403,176.93798449612405,21,0
2014-08-25,259950.0,4,2.0,1540,10212,1.5,0,0,5,7,1540,0,1948,98022,1480,10212,168.7987012987013,76,0
2014-07-02,123000.0,2,1.0,1050,6600,1.5,0,0,3,6,1050,0,1964,98168,1330,6600,117.14285714285714,60,0
2014-07-30,520000.0,3,2.25,1210,1250,3.0,0,0,3,8,1210,0,2014,98107,1780,5000,429.75206611570246,10,0
2015-04-16,506000.0,4,2.25,2040,12000,1.0,0,0,4,7,1300,740,1963,98028,1930,12000,248.0392156862745,61,0
2014-07-30,425000.0,3,1.0,980,4800,1.5,0,0,3,7,980,0,1926,98118,2030,7200,433.6734693877551,98,0
2014-12-05,438000.0,5,2.5,1990,6840,2.0,0,0,4,7,1990,0,1974,98034,1990,7150,220.10050251256283,50,0
2015-01-29,1490000.0,4,2.5,2420,18480,1.0,0,0,4,9,2420,0,1967,98004,3330,19910,615.702479338843,57,0
2014-06-16,375000.0,4,2.0,1240,3000,1.0,0,0,3,7,1040,200,1908,98122,1480,3500,302.4193548387097,116,0
2015-04-29,337500.0,3,2.25,1530,6600,1.0,0,0,4,7,1240,290,1968,98055,1500,7700,220.58823529411765,56,0
2014-09-30,300000.0,4,2.25,2080,7700,1.0,0,0,3,7,1450,630,1968,98058,1900,7980,144.23076923076923,56,0
2014-07-28,627000.0,5,3.25,3570,5425,2.0,0,0,3,7,3570,0,2005,98075,2690,5347,175.63025210084032,19,0
2014-10-22,1400000.0,5,4.25,4230,6907,2.0,0,0,3,10,3450,780,2008,98033,2650,8076,330.9692671394799,16,0
2015-05-12,674725.0,4,2.5,2700,10160,2.0,0,0,3,9,2700,0,1988,98029,2760,9219,249.89814814814815,36,0
2014-06-18,325000.0,3,2.75,2200,7000,1.0,0,0,4,7,1280,920,1977,98058,1670,7000,147.72727272727272,47,0
2015-04-02,230000.0,5,2.0,1210,12538,2.0,0,0,3,7,1210,0,1982,98023,1510,7700,190.08264462809916,42,0
2014-07-29,485000.0,5,1.75,2140,43124,1.0,0,2,4,7,1220,920,1962,98027,2520,14677,226.6355140186916,62,0
2014-09-23,315000.0,4,2.5,2740,8400,1.5,0,2,3,8,2740,0,1993,98022,2030,8638,114.96350364963503,31,0
2015-04-03,560000.0,3,2.75,1370,1193,3.0,0,0,3,8,1370,0,2003,98107,1320,1180,408.75912408759126,21,0
2014-08-12,444000.0,4,3.0,2800,7198,2.0,0,0,3,8,2800,0,2002,98038,3610,7845,158.57142857142858,22,0
2015-05-07,325000.0,3,1.5,1060,7488,1.0,0,0,5,7,1060,0,1977,98106,1300,6780,306.60377358490564,47,0
2014-09-16,118125.0,2,1.0,790,7153,1.0,0,0,4,6,790,0,1944,98168,810,7128,149.5253164556962,80,0
2015-01-14,212000.0,2,1.0,790,7153,1.0,0,0,4,6,790,0,1944,98168,810,7128,268.3544303797468,80,0
2015-03-09,428900.0,4,2.5,2820,5056,2.0,0,0,3,9,2820,0,2006,98038,2820,5150,152.0921985815603,18,0
2015-01-23,510000.0,3,2.0,1850,9600,1.0,0,0,3,7,1850,0,1968,98011,1770,9600,275.6756756756757,56,1
2014-05-23,416000.0,3,1.5,1110,9762,1.0,0,0,4,7,1110,0,1963,98052,1900,9720,374.77477477477476,61,0
2014-10-09,950000.0,4,3.0,3230,438213,2.0,0,0,3,9,3230,0,1999,98070,1600,144619,294.11764705882354,25,0
2015-02-27,204000.0,3,1.5,1460,7140,1.0,0,0,4,7,980,480,1980,98031,1400,8572,139.72602739726028,44,0
2014-10-13,7700000.0,6,8.0,12050,27600,2.5,0,3,4,13,8570,3480,1910,98102,3940,8800,639.0041493775933,114,1
2014-10-07,878000.0,4,2.5,3480,13421,2.0,0,0,3,11,3480,0,1995,98027,3290,9642,252.29885057471265,29,0
2014-08-26,1045000.0,4,3.0,3560,4000,3.0,0,2,3,9,2970,590,1996,98112,1190,4000,293.53932584269666,28,0
2015-01-30,350000.0,2,1.0,840,5551,1.0,0,0,3,6,840,0,1952,98118,1270,4652,416.6666666666667,72,0
2014-06-10,659500.0,3,1.75,1820,5500,1.0,0,0,4,8,1620,200,1957,98115,2330,6050,362.3626373626374,67,0
2015-03-13,395000.0,3,2.5,1630,15200,1.0,0,0,3,7,1120,510,1988,98072,2050,15200,242.33128834355827,36,0
2014-07-08,308950.0,4,2.5,1920,8562,2.0,0,2,4,7,1920,0,1994,98022,1820,8628,160.91145833333334,30,0
2015-05-01,410000.0,3,2.0,1750,2550,1.0,0,0,3,7,1750,0,1955,98133,1370,1533,234.28571428571428,69,0
2014-10-16,710000.0,4,3.0,2750,7500,1.0,0,0,5,8,1630,1120,1966,98177,2440,7500,258.1818181818182,58,0
2015-04-28,175000.0,1,1.0,620,8685,1.0,0,0,4,5,620,0,1976,98198,1300,12150,282.258064516129,48,0
2015-03-27,508800.0,3,2.0,1720,10098,1.0,0,0,4,8,1140,580,1981,98074,1840,10098,295.8139534883721,43,0
2014-10-09,606400.0,3,3.0,1800,5000,1.5,0,2,3,8,1500,300,1929,98119,1670,5000,336.8888888888889,95,0
2014-05-28,245100.0,3,1.75,1300,7958,1.0,0,0,3,7,1300,0,1996,98092,1640,8698,188.53846153846155,28,0
2015-05-01,540000.0,3,2.5,1970,14876,1.0,0,0,3,7,1320,650,1981,98146,2030,8008,274.11167512690355,43,0
2015-05-07,415000.0,3,1.5,1740,9046,1.0,0,0,3,7,1740,0,1956,98028,1830,9513,238.50574712643677,68,0
2015-01-05,469500.0,4,2.75,1930,13041,1.0,0,0,4,8,1180,750,1980,98072,1880,10234,243.2642487046632,44,0
2014-11-06,195000.0,3,1.75,1190,14777,1.0,0,0,4,7,1190,0,1965,98023,2240,8325,163.8655462184874,59,0
2014-10-06,1615000.0,4,3.25,4250,12281,2.0,0,4,3,12,3020,1230,1996,98006,4940,12941,380.0,28,0
2014-10-13,1450000.0,4,3.5,4360,24603,2.0,0,0,3,12,4360,0,1998,98074,4770,27521,332.56880733944956,26,0
2014-10-30,1200000.0,3,2.5,3420,16622,1.0,0,4,3,10,2410,1010,1991,98006,3460,14566,350.87719298245617,33,0
2014-07-09,1065000.0,4,3.75,4260,9800,2.0,0,0,3,10,4260,0,2008,98033,1950,8970,250.0,16,0
2015-05-07,555500.0,2,1.0,920,10000,1.0,0,0,4,7,920,0,1981,98033,1340,10000,603.804347826087,43,0
2015-05-12,440000.0,3,1.0,1040,4000,1.0,0,0,3,7,1040,0,1950,98122,1170,4000,423.0769230769231,74,0
2015-04-23,485000.0,3,1.0,1260,7250,1.0,0,2,3,7,960,300,1940,98115,1540,7250,384.92063492063494,84,0
2014-05-31,693000.0,3,2.5,2460,12028,2.0,0,0,3,9,2460,0,1996,98052,2540,12229,281.7073170731707,28,0
2014-07-24,295000.0,3,1.0,830,3386,1.0,0,0,3,6,830,0,1942,98133,1300,3844,355.421686746988,82,1
2015-03-30,700000.0,3,2.5,2060,10650,1.0,0,0,5,8,1050,1010,1976,98006,2690,8850,339.80582524271847,48,0
2014-12-16,767500.0,2,1.75,2210,9374,1.0,0,3,4,8,1560,650,1951,98107,2140,5640,347.28506787330315,73,0
2014-12-01,800000.0,6,4.25,5480,189050,2.0,0,0,4,10,5140,340,1991,98031,2470,10429,145.98540145985402,33,0
2014-07-08,440000.0,3,2.0,1860,217800,2.0,0,2,3,8,1860,0,1998,98059,2500,217800,236.55913978494624,26,0
2014-10-29,600000.0,3,2.5,1350,187313,1.0,0,0,4,7,1350,0,1997,98077,2310,49222,444.44444444444446,27,0
2014-09-17,1160000.0,4,2.5,2790,5450,2.0,0,0,3,10,1930,860,1925,98112,2320,5450,415.77060931899643,99,1
2014-06-19,506000.0,2,1.0,1570,8210,1.0,0,0,4,8,1150,420,1952,98177,1680,8196,322.2929936305732,72,0
2015-03-11,474950.0,4,1.75,2030,15400,1.0,0,1,3,9,1130,900,1975,98166,2040,12425,233.9655172413793,49,0
2014-12-11,654000.0,3,2.5,2570,5500,1.0,0,0,4,7,1320,1250,1961,98199,1460,6250,254.47470817120623,63,0
2014-09-11,710000.0,2,1.0,1210,6000,1.0,0,0,4,7,1000,210,1942,98199,1840,6000,586.7768595041322,82,0
2014-08-11,620000.0,4,2.25,1530,7845,1.0,0,0,4,7,1030,500,1981,98027,1710,7627,405.2287581699346,43,0
2014-10-28,390000.0,3,2.0,1510,10827,2.0,0,0,3,7,1510,0,1984,98052,1900,10908,258.27814569536423,40,0
2014-06-30,550000.0,3,2.25,1720,9600,1.0,0,0,4,7,1220,500,1967,98052,1720,9600,319.7674418604651,57,0
2014-10-02,353000.0,3,1.75,2190,7021,1.0,0,2,4,7,1390,800,1953,98178,2180,7155,161.18721461187215,71,0
2014-08-27,465000.0,4,2.5,3030,47958,1.0,0,0,3,8,1660,1370,1980,98027,2740,36017,153.46534653465346,44,0
2015-01-28,279900.0,3,2.0,1410,6600,1.0,0,0,4,7,1410,0,1990,98042,1750,7150,198.51063829787233,34,0
2014-11-20,700000.0,2,1.75,1679,577605,2.0,0,0,3,9,1679,0,2001,98070,1850,358934,416.91483025610484,23,0
2014-06-19,395000.0,4,1.0,1980,10350,1.0,0,0,4,7,1430,550,1968,98027,1890,13140,199.4949494949495,56,0
2014-09-10,375000.0,4,2.5,1900,9428,2.0,0,0,3,8,1900,0,1978,98028,1830,10480,197.3684210526316,46,0
2014-06-17,547000.0,4,1.0,1720,2800,1.5,0,0,4,7,1200,520,1926,98115,1530,3500,318.0232558139535,98,0
2015-04-03,525000.0,5,3.25,2480,10277,2.0,0,0,5,8,1640,840,1993,98155,2270,10277,211.69354838709677,31,0
2014-06-19,285000.0,3,1.0,1210,4731,1.5,0,0,3,7,1210,0,1901,98117,1450,5264,235.53719008264463,123,0
2014-05-20,570000.0,2,1.75,1540,4025,1.0,0,0,4,7,1190,350,1908,98116,1950,4420,370.12987012987014,116,0
2015-03-24,409000.0,3,2.5,2740,9168,2.0,0,0,3,9,2740,0,1991,98042,2690,10554,149.27007299270073,33,0
2014-06-08,260000.0,4,2.5,1811,4381,2.0,0,0,3,8,1811,0,2007,98055,1811,4150,143.5670900055218,17,0
2014-09-16,348000.0,4,2.5,2720,7697,1.0,0,0,4,8,2120,600,1987,98058,2340,7700,127.94117647058823,37,0
2014-08-06,389000.0,4,1.0,1520,9800,1.5,0,0,4,7,1520,0,1971,98034,1540,7700,255.92105263157896,53,0
2014-12-17,445000.0,4,2.75,2160,7200,1.0,0,0,4,7,1220,940,1976,98034,1790,7614,206.0185185185185,48,0
